geometry_id,run_id,nLayers,seg1_layers,seg2_layers,seg3_layers,t_absorber_seg1,t_absorber_seg2,t_absorber_seg3,t_scin_seg1,t_scin_seg2,t_scin_seg3,t_spacer,gun_energy_GeV,detect_threshold_GeV,detection_efficiency,eff_lo,eff_hi,energy_resolution
90295512,runc61956c626,10,3,3,4,4.075,3.9838,3.852,0.4858,0.3032,0.4981,0.1,5.0,,0.692,0.008491656451048879,0.008363699103498101,0.38053474123460657
90295512,run1b9b32bb40,10,3,3,4,4.075,3.9838,3.852,0.4858,0.3032,0.4981,0.1,5.0,,0.7146666666666667,0.008315026571010464,0.008171963147707184,0.39252759407385907
90295512,run4e27db9609,10,3,3,4,4.075,3.9838,3.852,0.4858,0.3032,0.4981,0.1,5.0,,0.6926666666666667,0.008486808980662564,0.008358407336766072,0.38489760897076863
0b7e0b3f,run807bad8bd6,10,3,3,4,3.9588,3.8067,4.0175,0.3471,0.358,0.3213,0.1,5.0,,0.704,0.008401212498361788,0.008265257816589044,0.3786846015596796
0b7e0b3f,rune1ff060961,10,3,3,4,3.9588,3.8067,4.0175,0.3471,0.358,0.3213,0.1,5.0,,0.721,0.00826119850747098,0.008113914268883748,0.4044188004233525
0b7e0b3f,run32010e9210,10,3,3,4,3.9588,3.8067,4.0175,0.3471,0.358,0.3213,0.1,5.0,,0.6983333333333334,0.008444768259186275,0.008312590096351768,0.38408700121233663
3460e216,runecf3182535,10,3,3,4,4.4934,3.7981,3.9594,0.5482,0.4144,0.3162,0.1,5.0,,0.696,0.008462261253071146,0.008331638127446306,0.40825021436974007
3460e216,runbdd6988215,10,3,3,4,4.4934,3.7981,3.9594,0.5482,0.4144,0.3162,0.1,5.0,,0.695,0.008469680035950056,0.008339723354843676,0.396330762825012
3460e216,runc1e5c6a87d,10,3,3,4,4.4934,3.7981,3.9594,0.5482,0.4144,0.3162,0.1,5.0,,0.705,0.008393367061447332,0.008256745935156129,0.4339725174391232
4f73e4af,run3d00209e80,10,3,3,4,4.0124,3.8152,3.7644,0.3894,0.5802,0.5255,0.1,5.0,,0.6776666666666666,0.008590952662227314,0.008472547686108167,0.3752162039743142
4f73e4af,run1c2a2ea63a,10,3,3,4,4.0124,3.8152,3.7644,0.3894,0.5802,0.5255,0.1,5.0,,0.7043333333333334,0.008398602687885948,0.008262425857940459,0.3650136065615762
4f73e4af,run32c7a47259,10,3,3,4,4.0124,3.8152,3.7644,0.3894,0.5802,0.5255,0.1,5.0,,0.6926666666666667,0.008486808980662564,0.008358407336766072,0.34677934110408326
f373b80b,runa66d9a1a29,10,3,3,4,4.2741,3.6458,4.0028,0.3955,0.4854,0.4389,0.1,5.0,,0.7023333333333334,0.008414181731697612,0.008279337790789043,0.37920900720974393
f373b80b,run85e65f72a7,10,3,3,4,4.2741,3.6458,4.0028,0.3955,0.4854,0.4389,0.1,5.0,,0.7003333333333334,0.008429569889703226,0.008296058837831577,0.3551252401742919
f373b80b,runfdf41cd743,10,3,3,4,4.2741,3.6458,4.0028,0.3955,0.4854,0.4389,0.1,5.0,,0.7086666666666667,0.008364187886349295,0.008225123130156997,0.36011060367832565
06d9f36b,run79d05ed5b4,10,3,3,4,3.8419,4.0813,3.768,0.5404,0.4234,0.4055,0.1,5.0,,0.6656666666666666,0.008667008467465043,0.008556600825567862,0.3723838006143082
06d9f36b,run216056241a,10,3,3,4,3.8419,4.0813,3.768,0.5404,0.4234,0.4055,0.1,5.0,,0.6853333333333333,0.008539003944566637,0.008415489560472555,0.37309379099399287
06d9f36b,run6accc40946,10,3,3,4,3.8419,4.0813,3.768,0.5404,0.4234,0.4055,0.1,5.0,,0.6653333333333333,0.008669031018133655,0.008558845524409442,0.3804200949924351
34e6c89e,run836aa17df4,10,3,3,4,3.507,4.3139,4.1213,0.3286,0.5321,0.4518,0.1,5.0,,0.7096666666666667,0.008356116771581878,0.008216385570871121,0.37849627280491444
34e6c89e,run2e96786716,10,3,3,4,3.507,4.3139,4.1213,0.3286,0.5321,0.4518,0.1,5.0,,0.7103333333333334,0.008350708940832785,0.008210533443776313,0.3843657978159156
34e6c89e,run88095c29ab,10,3,3,4,3.507,4.3139,4.1213,0.3286,0.5321,0.4518,0.1,5.0,,0.7103333333333334,0.008350708940832785,0.008210533443776313,0.3714643391474381
ffef8abf,run3c5a518aab,10,3,3,4,4.2555,4.1286,3.9633,0.3254,0.4331,0.3584,0.1,5.0,,0.6936666666666667,0.008479499060558338,0.008350430972143386,0.3825196709660178
ffef8abf,run27432b6c61,10,3,3,4,4.2555,4.1286,3.9633,0.3254,0.4331,0.3584,0.1,5.0,,0.6996666666666667,0.00843465704690649,0.008301590291380556,0.368706780411759
ffef8abf,run248a17a93b,10,3,3,4,4.2555,4.1286,3.9633,0.3254,0.4331,0.3584,0.1,5.0,,0.6943333333333334,0.008474599916073355,0.00834508753131269,0.3888154961575183
5184ef5b,runbb1695f8a3,10,3,3,4,3.895,3.5591,4.1945,0.4803,0.3746,0.598,0.1,5.0,,0.7143333333333334,0.008317804232878201,0.008174962957747667,0.37879281325348774
5184ef5b,run271a73d17f,10,3,3,4,3.895,3.5591,4.1945,0.4803,0.3746,0.598,0.1,5.0,,0.7063333333333334,0.00838283163931075,0.00824532192032812,0.342046937722828
5184ef5b,runebe5bd8c5b,10,3,3,4,3.895,3.5591,4.1945,0.4803,0.3746,0.598,0.1,5.0,,0.7186666666666667,0.008281263635285918,0.008135534433908576,0.34656249524614136
06529cd5,runb93ff57e5b,10,3,3,4,3.8869,3.9481,3.9391,0.5639,0.455,0.5613,0.1,5.0,,0.746,0.008028481726340075,0.007864536374790676,0.36626359935508923
06529cd5,rune5dad46506,10,3,3,4,3.8869,3.9481,3.9391,0.5639,0.455,0.5613,0.1,5.0,,0.7426666666666667,0.008061438810004096,0.007899714940183045,0.37458234324658146
06529cd5,run6480b72cf0,10,3,3,4,3.8869,3.9481,3.9391,0.5639,0.455,0.5613,0.1,5.0,,0.7393333333333333,0.008093789249623451,0.007934286861530526,0.378295201159362
17415312,run4548afae73,10,3,3,4,4.0172,3.9286,3.8059,0.3625,0.4581,0.4485,0.1,5.0,,0.693,0.008484377507240515,0.008355753715171277,0.35281990943052394
17415312,run4c4ac520a7,10,3,3,4,4.0172,3.9286,3.8059,0.3625,0.4581,0.4485,0.1,5.0,,0.6703333333333333,0.008638184198589638,0.008524666482272902,0.35145606908868676
17415312,runf7cd03ad77,10,3,3,4,4.0172,3.9286,3.8059,0.3625,0.4581,0.4485,0.1,5.0,,0.6823333333333333,0.00855964769876616,0.008438132648227459,0.37598898368714573
1f7216a4,run69dfc49516,10,3,3,4,4.1128,3.8218,4.4494,0.3508,0.4004,0.4577,0.1,5.0,,0.732,0.008162861743637118,0.008008246615346604,0.38927359065790923
1f7216a4,runba23ece93b,10,3,3,4,4.1128,3.8218,4.4494,0.3508,0.4004,0.4577,0.1,5.0,,0.734,0.00814430692582202,0.007988358908494586,0.39666042711572397
1f7216a4,run6a01591fa8,10,3,3,4,4.1128,3.8218,4.4494,0.3508,0.4004,0.4577,0.1,5.0,,0.724,0.008234995707806836,0.008085712135664225,0.39397476867181636
9c9fc394,run7d731134ca,10,3,3,4,3.7873,3.6545,3.6652,0.5952,0.3542,0.5419,0.1,5.0,,0.6906666666666667,0.008501289615973628,0.008374220861114057,0.3463544202517779
9c9fc394,run268f91dfe7,10,3,3,4,3.7873,3.6545,3.6652,0.5952,0.3542,0.5419,0.1,5.0,,0.6876666666666666,0.008522664420221426,0.008397594998917457,0.37349556016697083
9c9fc394,run6c6925d782,10,3,3,4,3.7873,3.6545,3.6652,0.5952,0.3542,0.5419,0.1,5.0,,0.6796666666666666,0.00857765605997396,0.008457918194817893,0.38536764093976095
aa416e9c,run958d295120,10,3,3,4,4.4379,3.5967,3.9479,0.5652,0.5851,0.5537,0.1,5.0,,0.72,0.008269831431534036,0.008123213637465487,0.3565526789354351
aa416e9c,rundb7f91f1be,10,3,3,4,4.4379,3.5967,3.9479,0.5652,0.5851,0.5537,0.1,5.0,,0.7246666666666667,0.008229110610681878,0.008079382742193553,0.3461589546766001
aa416e9c,rund76c85bf16,10,3,3,4,4.4379,3.5967,3.9479,0.5652,0.5851,0.5537,0.1,5.0,,0.7316666666666667,0.00816593375736474,0.008011540777246973,0.38127091366490407
3fb3de42,run94ffcd6088,10,3,3,4,4.4491,3.9253,4.23,0.3175,0.5167,0.5856,0.1,5.0,,0.664,0.008677073015577519,0.008567776114544512,0.3610752631016496
3fb3de42,runf142d096d8,10,3,3,4,4.4491,3.9253,4.23,0.3175,0.5167,0.5856,0.1,5.0,,0.6616666666666666,0.008690961466151781,0.008583219602328662,0.368030297628947
3fb3de42,run9e16f2ae9a,10,3,3,4,4.4491,3.9253,4.23,0.3175,0.5167,0.5856,0.1,5.0,,0.6643333333333333,0.008675069739874641,0.008565550690668888,0.37070609764155893
f54c99bf,runfd2f4824e6,10,3,3,4,3.9506,3.5637,4.3562,0.5823,0.4202,0.4172,0.1,5.0,,0.707,0.008377531758813284,0.00823957774348516,0.40266271476293963
f54c99bf,run3b26d898cb,10,3,3,4,3.9506,3.5637,4.3562,0.5823,0.4202,0.4172,0.1,5.0,,0.7156666666666667,0.00830666053754714,0.008162930669725399,0.3772852086141452
f54c99bf,runa397954872,10,3,3,4,3.9506,3.5637,4.3562,0.5823,0.4202,0.4172,0.1,5.0,,0.7136666666666667,0.008323343067406008,0.008180946088621188,0.3887509292179962
5705e06c,rundf2d02fbe2,10,3,3,4,4.3404,4.2166,4.3456,0.3396,0.444,0.3922,0.1,5.0,,0.711,0.008345279388449756,0.00820465959504757,0.35911523898982506
5705e06c,runc8281b91bd,10,3,3,4,4.3404,4.2166,4.3456,0.3396,0.444,0.3922,0.1,5.0,,0.7136666666666667,0.008323343067406008,0.008180946088621188,0.3755095607379766
5705e06c,run2eaba72a2e,10,3,3,4,4.3404,4.2166,4.3456,0.3396,0.444,0.3922,0.1,5.0,,0.709,0.008361502924942421,0.008222216020577156,0.3711668121396827
52cd97c9,run4d3282cb35,10,3,3,4,4.4057,3.5705,4.252,0.4056,0.321,0.5024,0.1,5.0,,0.659,0.008706546922903513,0.008600582244463029,0.3687654693435306
52cd97c9,runaa9312b01c,10,3,3,4,4.4057,3.5705,4.252,0.4056,0.321,0.5024,0.1,5.0,,0.6713333333333333,0.008631883499017112,0.008517699338181917,0.345453145189933
52cd97c9,run5cc8fa1c9a,10,3,3,4,4.4057,3.5705,4.252,0.4056,0.321,0.5024,0.1,5.0,,0.668,0.008652715235465402,0.008540752556358555,0.34915504177050943
a6fd6544,runa3c1a9936c,10,3,3,4,3.8597,4.3826,3.5752,0.4305,0.3739,0.448,0.1,5.0,,0.711,0.008345279388449756,0.00820465959504757,0.3818348359063458
a6fd6544,runa0b26434fd,10,3,3,4,3.8597,4.3826,3.5752,0.4305,0.3739,0.448,0.1,5.0,,0.697,0.008454795599690645,0.008323506029547345,0.3783539565292849
a6fd6544,run33738e0893,10,3,3,4,3.8597,4.3826,3.5752,0.4305,0.3739,0.448,0.1,5.0,,0.7116666666666667,0.008339828069895305,0.008198763980147405,0.37715830885984564
f10fb338,runa074f82a17,10,3,3,4,4.301,3.6307,3.5545,0.4344,0.3131,0.5486,0.1,5.0,,0.65,0.008756909450485795,0.008656942772711673,0.3475162592523961
f10fb338,run3ee7701536,10,3,3,4,4.301,3.6307,3.5545,0.4344,0.3131,0.5486,0.1,5.0,,0.6446666666666667,0.00878514297968458,0.008688730672675726,0.3528381767882258
f10fb338,run3d1fe674da,10,3,3,4,4.301,3.6307,3.5545,0.4344,0.3131,0.5486,0.1,5.0,,0.6473333333333333,0.008771174916640478,0.008672985424248991,0.3565963848549102
365997f6,run7bfbe6dd42,10,3,3,4,3.626,3.5178,3.6382,0.394,0.506,0.5283,0.1,5.0,,0.7096666666666667,0.008356116771581878,0.008216385570871121,0.38346907680878645
365997f6,run2a47c2a2df,10,3,3,4,3.626,3.5178,3.6382,0.394,0.506,0.5283,0.1,5.0,,0.676,0.008601896592722036,0.008484602357467064,0.3695931029466132
365997f6,run2f65717161,10,3,3,4,3.626,3.5178,3.6382,0.394,0.506,0.5283,0.1,5.0,,0.706,0.00838547352921959,0.008248185958409926,0.3417441604234932
b181a166,run96b9fa7b58,10,3,3,4,4.4238,3.6261,4.4671,0.5543,0.3042,0.5755,0.1,5.0,,0.7143333333333334,0.008317804232878201,0.008174962957747667,0.36204514862267373
b181a166,run9a48f22084,10,3,3,4,4.4238,3.6261,4.4671,0.5543,0.3042,0.5755,0.1,5.0,,0.7063333333333334,0.00838283163931075,0.00824532192032812,0.3625987513742472
b181a166,run716ed99a53,10,3,3,4,4.4238,3.6261,4.4671,0.5543,0.3042,0.5755,0.1,5.0,,0.7,0.008432116101721565,0.008298827198022884,0.37638935456335665
5254b251,run880d4bd955,10,3,3,4,4.2687,3.9591,3.6165,0.3332,0.5586,0.5514,0.1,5.0,,0.7006666666666667,0.008427018405829156,0.008293285205784762,0.37229928253855554
5254b251,run565aa3898a,10,3,3,4,4.2687,3.9591,3.6165,0.3332,0.5586,0.5514,0.1,5.0,,0.6916666666666667,0.008494072457320256,0.008366337257942225,0.35833188346895456
5254b251,run3aabf2f824,10,3,3,4,4.2687,3.9591,3.6165,0.3332,0.5586,0.5514,0.1,5.0,,0.6856666666666666,0.008536684945485873,0.008412948413218824,0.3711317401345482
4d47a768,run6264be5844,10,3,3,4,4.0216,3.6619,3.7807,0.561,0.3094,0.3055,0.1,5.0,,0.699,0.008439723156783319,0.008307100697603098,0.4425118026671003
4d47a768,run330fdb3dca,10,3,3,4,4.0216,3.6619,3.7807,0.561,0.3094,0.3055,0.1,5.0,,0.6986666666666667,0.008442248331438473,0.008309848020430999,0.41708688493753404
4d47a768,run2387acf1ad,10,3,3,4,4.0216,3.6619,3.7807,0.561,0.3094,0.3055,0.1,5.0,,0.7,0.008432116101721565,0.008298827198022884,0.4056530817052398
ecba614c,run45a1804af5,10,3,3,4,3.515,3.5268,4.0344,0.5771,0.4571,0.412,0.1,5.0,,0.6776666666666666,0.008590952662227314,0.008472547686108167,0.41046553648911044
ecba614c,run56d399e5f5,10,3,3,4,3.515,3.5268,4.0344,0.5771,0.4571,0.412,0.1,5.0,,0.6733333333333333,0.008619149954098626,0.008503632904226288,0.3769805753006454
ecba614c,run5dc2303d2c,10,3,3,4,3.515,3.5268,4.0344,0.5771,0.4571,0.412,0.1,5.0,,0.673,0.008621284472776658,0.008505989571077288,0.39682076834325763
2cb4f0af,runaf7bb32e66,10,3,3,4,3.7349,4.0908,4.2229,0.3118,0.4073,0.3087,0.1,5.0,,0.721,0.00826119850747098,0.008113914268883748,0.39336745108529425
2cb4f0af,runc2e54828af,10,3,3,4,3.7349,4.0908,4.2229,0.3118,0.4073,0.3087,0.1,5.0,,0.7156666666666667,0.00830666053754714,0.008162930669725399,0.37538158448864345
2cb4f0af,run2ee7f46fa8,10,3,3,4,3.7349,4.0908,4.2229,0.3118,0.4073,0.3087,0.1,5.0,,0.7073333333333334,0.008374873757520551,0.00823669759401946,0.3913805941575143
05b0d3af,run00d2f2a651,10,3,3,4,3.914,4.2634,3.98,0.4905,0.3263,0.4607,0.1,5.0,,0.6856666666666666,0.008536684945485873,0.008412948413218824,0.3559957038682572
05b0d3af,runc4a1285386,10,3,3,4,3.914,4.2634,3.98,0.4905,0.3263,0.4607,0.1,5.0,,0.7043333333333334,0.008398602687885948,0.008262425857940459,0.4000476978995066
05b0d3af,rune0df9cee33,10,3,3,4,3.914,4.2634,3.98,0.4905,0.3263,0.4607,0.1,5.0,,0.6963333333333334,0.008459777916212885,0.008328932642415299,0.3936907435289876
c8e3e7f7,run5ea68b923a,10,3,3,4,4.0907,3.6805,3.9894,0.386,0.5997,0.4786,0.1,5.0,,0.705,0.008393367061447332,0.008256745935156129,0.37258193305012405
c8e3e7f7,run7c25efe349,10,3,3,4,4.0907,3.6805,3.9894,0.386,0.5997,0.4786,0.1,5.0,,0.719,0.008278413961978037,0.008132462612427949,0.36118264462114985
c8e3e7f7,runcc3698debb,10,3,3,4,4.0907,3.6805,3.9894,0.386,0.5997,0.4786,0.1,5.0,,0.706,0.00838547352921959,0.008248185958409926,0.3795283438333799
d52c8692,run9ae1bf2cb9,10,3,3,4,3.7859,3.9758,4.4153,0.4431,0.3332,0.5235,0.1,5.0,,0.7233333333333334,0.00824085810867059,0.008092018832873693,0.36491719665314926
d52c8692,runced3b14d56,10,3,3,4,3.7859,3.9758,4.4153,0.4431,0.3332,0.5235,0.1,5.0,,0.7176666666666667,0.008289779229207594,0.008144716472348712,0.38475773020920745
d52c8692,run79c187bbc5,10,3,3,4,3.7859,3.9758,4.4153,0.4431,0.3332,0.5235,0.1,5.0,,0.7076666666666667,0.008372210375032774,0.008233812063358936,0.38637238863239315
04a2b45c,run0860c8a514,10,3,3,4,4.1571,4.4233,3.7914,0.5005,0.3836,0.5429,0.1,5.0,,0.662,0.008688991785785527,0.00858102777378944,0.34028971673967406
04a2b45c,run3b6994e347,10,3,3,4,4.1571,4.4233,3.7914,0.5005,0.3836,0.5429,0.1,5.0,,0.6883333333333334,0.008517950222849624,0.00839243650519994,0.34144471784824504
04a2b45c,run253729514b,10,3,3,4,4.1571,4.4233,3.7914,0.5005,0.3836,0.5429,0.1,5.0,,0.6606666666666666,0.008696841808622513,0.008589766389317854,0.35475955170788476
8befb9a7,run9b967f7bf9,10,3,3,4,3.9122,3.9336,4.0868,0.4728,0.3406,0.5949,0.1,5.0,,0.7263333333333334,0.0082142982359662,0.0080634596266137,0.37004213891287446
8befb9a7,rund48d021bcf,10,3,3,4,3.9122,3.9336,4.0868,0.4728,0.3406,0.5949,0.1,5.0,,0.729,0.008190300700529396,0.008037684905794262,0.36170559823458764
8befb9a7,runccf6f2bb12,10,3,3,4,3.9122,3.9336,4.0868,0.4728,0.3406,0.5949,0.1,5.0,,0.7346666666666667,0.008138075062855132,0.007981682749181984,0.37224131555156037
7303f677,run74257da082,10,3,3,4,4.2959,3.9,4.1421,0.5892,0.346,0.3887,0.1,5.0,,0.7193333333333334,0.008275558707625086,0.00812938520990203,0.40088520232690283
7303f677,rune1c7964818,10,3,3,4,4.2959,3.9,4.1421,0.5892,0.346,0.3887,0.1,5.0,,0.735,0.00813495030153466,0.007978335839688544,0.3892074296449445
7303f677,run59bd837b5c,10,3,3,4,4.2959,3.9,4.1421,0.5892,0.346,0.3887,0.1,5.0,,0.7216666666666667,0.008255415146528722,0.008107686611595999,0.3867999304392049
5bf62ca3,runa5f18e5789,10,3,3,4,3.5894,3.9174,4.4785,0.3793,0.4802,0.4348,0.1,5.0,,0.7366666666666667,0.008119237911889288,0.007961512709178997,0.38902895872722176
5bf62ca3,run7681d6c1dd,10,3,3,4,3.5894,3.9174,4.4785,0.3793,0.4802,0.4348,0.1,5.0,,0.737,0.008116077667147836,0.0079581303162648,0.37113877639943077
5bf62ca3,runaf57f7f347,10,3,3,4,3.5894,3.9174,4.4785,0.3793,0.4802,0.4348,0.1,5.0,,0.741,0.008077689381169706,0.007917076252212607,0.38222395820129446
24ea854e,run4a407f8d4f,10,3,3,4,3.8662,4.4542,4.37,0.5859,0.4927,0.4417,0.1,5.0,,0.7073333333333334,0.008374873757520551,0.00823669759401946,0.36035407594419777
24ea854e,run2f8457306b,10,3,3,4,3.8662,4.4542,4.37,0.5859,0.4927,0.4417,0.1,5.0,,0.703,0.008409009981434457,0.008273721744180174,0.3881257857394072
24ea854e,run93e827336a,10,3,3,4,3.8662,4.4542,4.37,0.5859,0.4927,0.4417,0.1,5.0,,0.702,0.008416759650758054,0.008282137858022232,0.38585388398651976
bbb760bd,run9bba6357b8,10,3,3,4,3.6387,4.2429,3.6273,0.3443,0.587,0.3378,0.1,5.0,,0.6693333333333333,0.008644440985900559,0.008531589714102283,0.37684237313492464
bbb760bd,runc9970f133a,10,3,3,4,3.6387,4.2429,3.6273,0.3443,0.587,0.3378,0.1,5.0,,0.691,0.00849888903517404,0.008371598132141722,0.37720655393923347
bbb760bd,run474ce0758f,10,3,3,4,3.6387,4.2429,3.6273,0.3443,0.587,0.3378,0.1,5.0,,0.6746666666666666,0.008610562705912872,0.008494157063349328,0.4053817051940173
bac939f7,rundd25dd86e9,10,3,3,4,3.8725,4.1049,4.2188,0.4988,0.5892,0.3145,0.1,5.0,,0.7086666666666667,0.008364187886349295,0.008225123130156997,0.37277298440432804
bac939f7,run50ac56c3d5,10,3,3,4,3.8725,4.1049,4.2188,0.4988,0.5892,0.3145,0.1,5.0,,0.7166666666666667,0.00829824480985597,0.008153848497515548,0.37511940634704866
bac939f7,runfc54da445d,10,3,3,4,3.8725,4.1049,4.2188,0.4988,0.5892,0.3145,0.1,5.0,,0.7203333333333334,0.008266959397621343,0.008120119455379826,0.3945947306832037
a620c856,rune3a1a98ac0,10,3,3,4,3.5432,3.8397,3.7537,0.3211,0.5436,0.5057,0.1,5.0,,0.655,0.008729354659455346,0.008626055759088702,0.36500225108124634
a620c856,run4939580af5,10,3,3,4,3.5432,3.8397,3.7537,0.3211,0.5436,0.5057,0.1,5.0,,0.6583333333333333,0.008710395638075963,0.008604875255981193,0.3674270629049136
a620c856,run3a99453fc1,10,3,3,4,3.5432,3.8397,3.7537,0.3211,0.5436,0.5057,0.1,5.0,,0.6536666666666666,0.00873680596628168,0.008634395658606464,0.367175232721605
98b5232e,run035d5ac647,10,3,3,4,4.238,4.0157,3.6876,0.4375,0.5255,0.3995,0.1,5.0,,0.715,0.008312243405037001,0.008168957833560753,0.40836124374714133
98b5232e,rune8b8d43e60,10,3,3,4,4.238,4.0157,3.6876,0.4375,0.5255,0.3995,0.1,5.0,,0.7336666666666667,0.008147414041592693,0.007991688172438005,0.38125969161081974
98b5232e,runa1510f00ad,10,3,3,4,4.238,4.0157,3.6876,0.4375,0.5255,0.3995,0.1,5.0,,0.7316666666666667,0.00816593375736474,0.008011540777246973,0.3674456407844128
4715fe56,run13ff483804,10,3,3,4,3.9608,3.5472,3.5206,0.4271,0.4285,0.3577,0.1,5.0,,0.6916666666666667,0.008494072457320256,0.008366337257942225,0.3971054976999695
4715fe56,run7ebdd6bfcc,10,3,3,4,3.9608,3.5472,3.5206,0.4271,0.4285,0.3577,0.1,5.0,,0.7016666666666667,0.008419332272605051,0.008284932628042196,0.4023108907793457
4715fe56,runde8d3e2da0,10,3,3,4,3.9608,3.5472,3.5206,0.4271,0.4285,0.3577,0.1,5.0,,0.7116666666666667,0.008339828069895305,0.008198763980147405,0.3943646635410071
9f1eb4f6,runb44ef13420,10,3,3,4,4.1021,4.0028,3.6432,0.5303,0.523,0.4642,0.1,5.0,,0.6943333333333334,0.008474599916073355,0.00834508753131269,0.3365960100476005
9f1eb4f6,runa2ec4f76b8,10,3,3,4,4.1021,4.0028,3.6432,0.5303,0.523,0.4642,0.1,5.0,,0.705,0.008393367061447332,0.008256745935156129,0.3471188618630197
9f1eb4f6,run25374cdc54,10,3,3,4,4.1021,4.0028,3.6432,0.5303,0.523,0.4642,0.1,5.0,,0.6906666666666667,0.008501289615973628,0.008374220861114057,0.35267486774762963
2bcb50dc,runbc1537aaa7,10,3,3,4,4.1213,3.7875,4.0814,0.3351,0.3988,0.4636,0.1,5.0,,0.7006666666666667,0.008427018405829156,0.008293285205784762,0.39640393850733846
2bcb50dc,run6c01117a14,10,3,3,4,4.1213,3.7875,4.0814,0.3351,0.3988,0.4636,0.1,5.0,,0.7086666666666667,0.008364187886349295,0.008225123130156997,0.36967846332665943
2bcb50dc,run400a867098,10,3,3,4,4.1213,3.7875,4.0814,0.3351,0.3988,0.4636,0.1,5.0,,0.696,0.008462261253071146,0.008331638127446306,0.38677437355598326
4b91d386,run1e602ee11a,10,3,3,4,3.8194,4.2071,3.854,0.4014,0.5031,0.3871,0.1,5.0,,0.6966666666666667,0.008457289366701315,0.008326221944730983,0.3735257620769034
4b91d386,runbf8ddc3a15,10,3,3,4,3.8194,4.2071,3.854,0.4014,0.5031,0.3871,0.1,5.0,,0.7063333333333334,0.00838283163931075,0.00824532192032812,0.36715967035066377
4b91d386,run2947553143,10,3,3,4,3.8194,4.2071,3.854,0.4014,0.5031,0.3871,0.1,5.0,,0.6993333333333334,0.008437192730263887,0.008304348122910699,0.3889942813118552
fbab4a4a,run473ad7dda7,10,3,3,4,3.9388,4.1999,4.2854,0.3565,0.3689,0.4145,0.1,5.0,,0.7003333333333334,0.008429569889703226,0.008296058837831577,0.3691027388404506
fbab4a4a,runf2b5e384e0,10,3,3,4,3.9388,4.1999,4.2854,0.3565,0.3689,0.4145,0.1,5.0,,0.7016666666666667,0.008419332272605051,0.008284932628042196,0.3579890367223606
fbab4a4a,run3ec55e8d82,10,3,3,4,3.9388,4.1999,4.2854,0.3565,0.3689,0.4145,0.1,5.0,,0.6963333333333334,0.008459777916212885,0.008328932642415299,0.34345183089516756
917a25fd,run832697c29c,10,3,3,4,3.7431,3.7348,4.3095,0.5735,0.4617,0.4029,0.1,5.0,,0.6836666666666666,0.008550523108074914,0.008428119464844785,0.37777639336301866
917a25fd,run51fcde547f,10,3,3,4,3.7431,3.7348,4.3095,0.5735,0.4617,0.4029,0.1,5.0,,0.696,0.008462261253071146,0.008331638127446306,0.38882822733893785
917a25fd,runda25d4968e,10,3,3,4,3.7431,3.7348,4.3095,0.5735,0.4617,0.4029,0.1,5.0,,0.6983333333333334,0.008444768259186275,0.008312590096351768,0.37574504263097597
a418124e,run01f272531e,10,3,3,4,4.4118,3.7087,3.5069,0.5326,0.3536,0.5967,0.1,5.0,,0.6886666666666666,0.008515585474987764,0.008389849609165334,0.3493521965889971
a418124e,run643f7b30f1,10,3,3,4,4.4118,3.7087,3.5069,0.5326,0.3536,0.5967,0.1,5.0,,0.6886666666666666,0.008515585474987764,0.008389849609165334,0.3624994312318129
a418124e,run3931441fee,10,3,3,4,4.4118,3.7087,3.5069,0.5326,0.3536,0.5967,0.1,5.0,,0.7056666666666667,0.00838811005934259,0.008251044636705673,0.34504507445526034
e8dde3ff,run7d85b212ae,10,3,3,4,3.7203,4.0283,3.9831,0.4751,0.397,0.4184,0.1,5.0,,0.7016666666666667,0.008419332272605051,0.008284932628042196,0.4008854301218775
e8dde3ff,run8b385b9da8,10,3,3,4,3.7203,4.0283,3.9831,0.4751,0.397,0.4184,0.1,5.0,,0.7026666666666667,0.008411598510302376,0.008276532421221061,0.37991900624164526
e8dde3ff,runb897ae9a07,10,3,3,4,3.7203,4.0283,3.9831,0.4751,0.397,0.4184,0.1,5.0,,0.6986666666666667,0.008442248331438473,0.008309848020430999,0.3647609118597731
0906da3e,run9650dd4193,10,3,3,4,3.9814,4.3519,3.5733,0.3409,0.5729,0.4666,0.1,5.0,,0.6626666666666666,0.00868503805499421,0.008576629746652631,0.3500602734668173
0906da3e,run875f7766a1,10,3,3,4,3.9814,4.3519,3.5733,0.3409,0.5729,0.4666,0.1,5.0,,0.674,0.008614866172472757,0.008498904826254927,0.38769182358520965
0906da3e,run4227aa974c,10,3,3,4,3.9814,4.3519,3.5733,0.3409,0.5729,0.4666,0.1,5.0,,0.6616666666666666,0.008690961466151781,0.008583219602328662,0.3709998857658777
b57f681d,run8909ecbeaf,10,3,3,4,3.6098,4.4868,4.0466,0.4958,0.4769,0.3965,0.1,5.0,,0.7096666666666667,0.008356116771581878,0.008216385570871121,0.37212994732602883
b57f681d,run58ed9a4675,10,3,3,4,3.6098,4.4868,4.0466,0.4958,0.4769,0.3965,0.1,5.0,,0.711,0.008345279388449756,0.00820465959504757,0.38654847205353265
b57f681d,rundc55ecc83f,10,3,3,4,3.6098,4.4868,4.0466,0.4958,0.4769,0.3965,0.1,5.0,,0.683,0.008555095465705875,0.00843313611882146,0.3745623044055709
